"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","9","Jugger-Haufen-Bochum","Deutschland","Bochum"
"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","10","Mad Monkeys","Deutschland","Hagen"
"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","11","Flying JUGGmen Bonn","Deutschland","Bonn"
"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","12","Cervisia Ultima","Deutschland","Duisburg"
"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","13","Trick17","Deutschland","Koblenz"
"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","14","Kamikaze Eulen","Deutschland","Rethwisch"
"3. Turnier zu M&uuml;nster","2012-06-30 10:00:00","2012-07-01 14:00:00","16","Deutschland","48165","M&uuml;nster","Osttor 85","Sportplatz TuS Hilturp","15","Killerkids (Jugendteam des 1. J-C Hagen, ab 1","Deutschland","Hagen"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","1","Zonenkinder","Deutschland","Jena"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","2","Blackout","Deutschland","G&ouml;ttingen"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","3","Jugger-Haufen-Bochum","Deutschland","Bochum"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","4","Die Halleschen Doppels&ouml;ldner","Deutschland","Halle Saale"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","5","Jugglers Jugg","Deutschland","Halle Saale"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","6","Falco jugger","Deutschland","Berlin"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","7","Juggernauts","Deutschland","N&uuml;rnberg"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","8","Jugglers Luck","Deutschland","Halle Saale"
"1. Hallesche Stadtbalgerei","2012-07-07 09:00:00","2012-07-08 17:00:00","20","Deutschland","06108","Halle Saale","kreuzvorwerk","halle saale","9","Die Konditionssteine","Deutschland","Halle Saale"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","1","S.P.A.T.","Deutschland","Villingen"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","2","Gossenhauer","Deutschland","Freiburg"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","3","JUKK|ER","Deutschland","Schwaikheim"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","4","Pink Pain","Deutschland","Darmstadt"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","5","Jukker Stein","Deutschland","Schwaikheim"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","6","Juggernauts","Deutschland","N&uuml;rnberg"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","7","Pink Brain","Deutschland","Darmstadt"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","8","Bavarian Mayhem","Deutschland","Augsburg"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","9","Gallier","Deutschland","Kaltbrunn"
"1. W&uuml;rttembergische Meisterschaft","2012-07-14 09:00:00","2012-07-14 18:00:00","0","Deutschland","71409","Schwaikheim","Schillerstra&szlig;e 2","Altes Wiesental","10","Problemkinder","Deutschland","Stuttgart"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","1","Hobbiz","Deutschland","Heidelberg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","2","Die Leere Menge","Deutschland","Greifswald"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","3","Zonenkinder","Deutschland","Jena"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","4","Falco jugger","Deutschland","Berlin"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","5","Torpedo Tortuga","Deutschland","Hamburg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","6","Living Undeads","Deutschland","Hannover"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","7","Last Man Standing","Deutschland","Hamburg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","8","Skull!","Deutschland","Berlin"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","9","GAG","Deutschland","Berlin"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","10","Tollwut","Deutschland","Oldenburg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","11","Fischkoppkrieger","Deutschland","Kiel"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","12","Awesome Pirates","Deutschland","Leer"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","13","Blutgr&auml;tsche","Deutschland","L&uuml;beck"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","14","Spalter","Deutschland","Hannover"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","15","5.0 Party Crew","Deutschland","L&uuml;neburg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","16","Without Rules (W.o.R)","Deutschland","Rotenburg (W&uuml;mme)"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","17","Torpedo B&auml;&auml;m!","Deutschland","Hamburg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","18","Torpedo Gorn","Deutschland","Hamburg"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","19","Sonnenwende","Deutschland","Berlin"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","20","Victim","Deutschland","Rethwisch"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","21","Kamikaze Eulen","Deutschland","Rethwisch"
"18. Hamburger Meisterschaft","2012-08-18 10:00:00","2012-08-19 16:30:00","24","Deutschland","22303 Hamburg","Hamburg","Saarlandstra&szlig;e","Stadtpark / Gel&auml;nde Rugby FC St. Pauli","22","Pfeifenkrautkrieger","Deutschland","Kiel"
"1. Freundschaftliches Jugger Turnier zu Hannover","2012-09-01 10:00:00","2012-09-02 18:00:00","6","Deutschland","30167","Hannover","Georgenpark","Hannover","1","Zonenkinder","Deutschland","Jena"
"1. Freundschaftliches Jugger Turnier zu Hannover","2012-09-01 10:00:00","2012-09-02 18:00:00","6","Deutschland","30167","Hannover","Georgenpark","Hannover","2","Living Undeads","Deutschland","Hannover"
"1. Freundschaftliches Jugger Turnier zu Hannover","2012-09-01 10:00:00","2012-09-02 18:00:00","6","Deutschland","30167","Hannover","Georgenpark","Hannover","3","Blackout","Deutschland","G&ouml;ttingen"
"1. Freundschaftliches Jugger Turnier zu Hannover","2012-09-01 10:00:00","2012-09-02 18:00:00","6","Deutschland","30167","Hannover","Georgenpark","Hannover","4","Spalter","Deutschland","Hannover"
"1. Freundschaftliches Jugger Turnier zu Hannover","2012-09-01 10:00:00","2012-09-02 18:00:00","6","Deutschland","30167","Hannover","Georgenpark","Hannover","5","Without Rules (W.o.R)","Deutschland","Rotenburg (W&uuml;mme)"
"1. Freundschaftliches Jugger Turnier zu Hannover","2012-09-01 10:00:00","2012-09-02 18:00:00","6","Deutschland","30167","Hannover","Georgenpark","Hannover","6","Weserkraken","Deutschland","Bremen"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","1","Rigor Mortis","Deutschland","Berlin"
"15. Deutsche Meisterschaft Kinder- und Jugendturnier","2012-09-08 10:00:00","2012-09-09 16:00:00","0","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","1","Pig Pile","Deutschland","Hagen"
"15. Deutsche Meisterschaft Kinder- und Jugendturnier","2012-09-08 10:00:00","2012-09-09 16:00:00","0","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","2","Victim","Deutschland","Rethwisch"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","2","Zonenkinder","Deutschland","Jena"
"15. Deutsche Meisterschaft Kinder- und Jugendturnier","2012-09-08 10:00:00","2012-09-09 16:00:00","0","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","3","Pompfenj&auml;ger","Deutschland","Greifswald"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","3","Hobbiz","Deutschland","Heidelberg"
"15. Deutsche Meisterschaft Kinder- und Jugendturnier","2012-09-08 10:00:00","2012-09-09 16:00:00","0","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","4","Fighters","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","4","Setanta","Ireland","Dublin"
"15. Deutsche Meisterschaft Kinder- und Jugendturnier","2012-09-08 10:00:00","2012-09-09 16:00:00","0","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","5","Pompfenj&auml;ger 2","Deutschland","Greifswald"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","5","Murcia jugger selection","Espa&ntilde;a","Murcia"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","6","GAG","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","7","Die Leere Menge","Deutschland","Greifswald"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","8","Blackout","Deutschland","G&ouml;ttingen"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","9","Rigor Mortis 2","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","10","Black Dragons","Espa&ntilde;a","Valencia"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","11","Falco jugger","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","12","Torpedo B&auml;&auml;m!","Deutschland","Hamburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","13","Phoenix Marburg","Deutschland","Marburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","14","J-Team Lippstadt","Deutschland","Lippstadt"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","15","Chimaera Brunsviga","Deutschland","Braunschweig"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","16","Tollwut","Deutschland","Oldenburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","17","Skull!","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","18","Kampf Keiler","Deutschland","Oldenburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","19","Living Undeads","Deutschland","Hannover"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","20","Fischkoppkrieger","Deutschland","Kiel"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","21","Frankespavos de Kiev","Espa&ntilde;a","Valencia"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","22","Elements","Espa&ntilde;a","Museros"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","23","Pompfritz","Deutschland","Wuppertal"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","24","S.P.A.T.","Deutschland","Villingen"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","25","Last Man Standing","Deutschland","Hamburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","26","Pink Pain","Deutschland","Darmstadt"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","27","Jugglers Jugg","Deutschland","Halle Saale"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","28","Schergen von Monasteria","Deutschland","M&uuml;nster"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","29","Mad Monkeys","Deutschland","Hagen"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","30","Jugger-Haufen-Bochum","Deutschland","Bochum"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","31","Sonnenwende","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","32","Cervisia Ultima","Deutschland","Duisburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","33","Die Halleschen Doppels&ouml;ldner","Deutschland","Halle Saale"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","34","Redbacks","Australia","Brisbane"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","35","Blutgr&auml;tsche","Deutschland","L&uuml;beck"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","36","Torpedo Gorn","Deutschland","Hamburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","37","Amazonenkinder","Deutschland","Jena"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","38","Kamikaze Eulen","Deutschland","Rethwisch"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","39","Without Rules (W.o.R)","Deutschland","Rotenburg (W&uuml;mme)"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","40","Sturmw&ouml;lfe","Deutschland","Bielefeld"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","41","Spalter","Deutschland","Hannover"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","42","Die Rehabilitanden","Deutschland","Husum"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","43","Awesome Pirates","Deutschland","Leer"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","44","Flying JUGGmen Bonn","Deutschland","Bonn"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","45","Crash Kids","Deutschland","L&uuml;neburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","46","Fl&auml;minger Bumchucks","Deutschland","Belzig"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","47","PaderBears","Deutschland","Paderborn"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","48","Bavarian Mayhem","Deutschland","Augsburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","49","Rigor Mortis 4","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","50","Die Maximalkonsistente Teilklasse","Deutschland","Greifswald"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","51","Kentucky schreit Jugger","Deutschland","Wuppertal"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","52","Chimaera Brunsviga II","Deutschland","Braunschweig"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","53","Gallier","Deutschland","Kaltbrunn"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","54","Cottbus Klatscher","Deutschland","Cottbus"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","55","Jugglers Luck","Deutschland","Halle Saale"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","56","Jugger in","Deutschland","Augsburg"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","57","Redback II","Australia","Canberra"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","58","Rigor Mortis 3","Deutschland","Berlin"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","59","Bildungsurlaub","Deutschland","Gatschow"
"15. Deutsche Meisterschaft","2012-09-08 10:00:00","2012-09-09 16:00:00","64","Deutschland","10965","Berlin","Tempelhofer Feld","Ex-Flughafen Tempelhof, Berlin","60","Gartenm&ouml;bel","Deutschland","G&ouml;ttingen"
